15822,15152.032508322833
15823,19968.992281240775
15824,26360.19232254653
15825,13482.925958854194
15827,20456.06445307559
15828,14449.506285383137
15829,11445.559095740768
15830,15907.393316871832
15831,13038.676549231524
15832,16022.095810574472
15833,28481.110383989377
15834,12620.213619668213
15836,19452.547683913
15838,14065.350227470302
15840,14324.9952161812
15841,18379.7609989606
15842,26147.465614757246
15843,12511.441015921646
15844,20158.668547167304
15845,14882.849237755876
15846,11946.873981531739
15847,15185.155062917267
15848,15877.64815978356
15849,13664.923492905617
15850,22380.31295909545
15851,12523.915185807604
15852,19003.087340840004
15853,13437.548165497385
15854,19885.890636285738
15855,17410.23650861212
15856,12986.91306322291
15857,23101.392219790156
15858,18824.73318707494
15859,26725.563341501038
15860,12270.694931270125
15861,15172.051662917838
15862,15867.744704267989
15863,14469.442866972113
15864,14048.307926166215
15865,21773.05648093708
15866,13034.790378020944
15867,10923.589586869452
15868,22324.184166084167
15869,15733.721537238132
15870,29589.063401631858
15871,13150.376034147046
15873,22565.22634848819
15874,22342.867508019757
15875,23815.650897663745
15876,19113.84239332212
15877,26930.00334962921
15878,15917.817800632889
15879,13527.69453176079
15880,14778.881531022416
15881,20195.53334946208
15882,23382.307945291006
15883,12556.640744798395
15884,16188.309042372683
15885,16511.619687493905
15887,15471.268106698255
15888,23201.754968078727
15889,31120.900524162746
15890,13838.168296627406
15891,22441.59145234062
15892,16558.8304749738
15893,24387.338448875096
15894,13492.673549545802
15895,22083.441261060638
15897,15693.713473070211
15898,12613.29056605516
15899,16688.205271517756
15900,11908.33496176975
15901,22294.718291089455
15902,23110.420211618075
15903,15187.950323846077
15904,20446.756833091207
15905,26039.242903069717
15906,14096.634377541088
15907,13350.040009075658
15908,21293.51138850511
15909,14685.697008604697
15910,15786.797759134331
15912,15422.15350916368
15913,20114.48834777864
15914,13561.169690837509
15915,29164.74844108704
15916,20457.11286882254
15918,24037.09847370081
15919,12823.419209558746
15920,16381.426938339388
15921,23253.145027056285
15922,10809.221615736684
15923,11418.10696328822
15924,12009.044007469123
15925,11680.848309514755
15926,10557.87619741537
15927,19822.729766326476
15928,13886.533458016771
15929,10101.167202615055
15930,16304.193220777659
15932,16270.374523066945
15933,18332.970068948904
15934,14470.15775668218
15935,16685.679226417706
15936,30145.90173514066
15937,13670.387262887016
15939,13233.598132456242
15940,20937.168361378528
15941,14999.89219481885
15942,16383.897609129788
15943,17323.45900729063
15944,17322.04353027272
15945,22194.692239776232
15947,24296.54090130133
15949,20443.55329020979
15950,27585.318085912484
15951,14179.129934850489
15952,22962.491334458555
15953,13632.916619197036
15954,15424.554436165774
15955,17527.93028258108
15957,13884.410800266312
15958,13206.925393054256
15959,16677.6244515231
15960,28995.31682593425
15961,13066.444948566867
15962,18548.14364550836
15963,15598.46345495655
15964,21737.801999788666
15965,16659.52751526121
15966,20744.291732198573
15967,27886.056527901266
15968,13641.512152164156
15969,23203.76162698355
15970,16559.327679722428
15971,14702.840390084684
15972,17973.116375360773
15973,25300.35185246801
15974,13954.537479769653
16239,7212.0658471292845
16240,5322.744983579727
16241,5849.199621781578
16243,5889.089429027237
16244,4955.965391381904
16246,5480.578049985225
16247,6723.800582691489
16248,7285.9864018744665
16249,9118.314139752636
16252,3809.3673005668506
16253,6427.037203126434
16255,5885.898281892129
16256,8151.480114284495
16257,12902.355616441688
16258,5141.849064631873
16259,7061.506907106988
16260,7181.494487267533
16261,7636.908195175562
16262,5554.990463904787
16264,3881.8188210831286
16265,5656.602754060361
16266,6090.186901074916
16267,4859.974081101431
16268,6450.674422564288
16269,6058.9142167946
16270,7205.599875574668
16271,9704.605347242748
16272,5214.873163211675
16273,15511.912264187784
16274,6041.843467683999
16275,7013.6953612871075
16276,5817.926348473896
16277,7814.435595772366
16278,3406.996968865842
16279,11891.222060905298
16280,6684.308473242832
16281,6323.002063268381
16282,6442.6811894488155
16283,7115.767413268675
16284,6571.437875736143
16285,8101.274086665891
16286,6395.716951637548
16287,5728.436168609724
16288,6594.826176867462
16289,6540.406386097643
16290,7061.152224783755
16291,6398.904919144669
16292,10851.68594924359
16293,4568.06834019179
16294,10318.073933783431
16295,4602.427064937078
16296,4749.6403743288365
16297,14417.666873030006
16298,4361.259890854906
16299,4754.832309197098
16300,6970.539261849701
16301,5091.72032455404
16302,6885.963067437002
16303,3652.7361710102614
16304,9350.039688955636
16305,6124.801490987465
16306,5359.109859018197
16307,5856.107742505464
16308,7719.393607743812
16309,8450.499416695398
16310,9076.101565678931
16312,6053.880824551566
16313,8424.202359039024
16315,9495.528299114096
16316,3551.053593790288
16317,6010.513392785543
16318,5969.695872243649
16319,5291.289832915684
16320,14743.70276221678
16321,5332.622912360749
16323,5908.140750963105
16324,6608.69700159678
16325,9015.689890851445
16326,9831.531858258677
16327,12821.399178874855
16328,7329.490826771125
16329,6599.006422464064
16330,7510.65479610835
16332,8414.551186944143
16333,8175.958444968283
16334,7065.858107287871
16336,9110.830054352755
16337,4790.565470936144
16338,6538.501017978499
16339,5648.005160600023
16340,6779.443468507706
16341,6580.030463301249
16342,8486.96593004965
16343,8399.535051186062
16345,6792.603847563331
16346,8218.660422912755
16347,10396.226160049378
16348,12514.86776066571
16349,5798.181091741699
16350,4449.950348087004
16351,5368.289758161839
16353,5228.344902419167
16354,6316.7697812845445
16355,5081.382703397776
16356,3701.4064161860515
16357,12675.630641110987
16358,1832.316086226272
16359,4678.4955805204645
16360,7205.098309672932
16361,5926.058099331889
16363,5577.512177552068
16364,5216.840177141152
16365,16151.87001397457
16366,6903.034888842505
16367,6409.979844627551
16368,5786.466589147827
16369,5384.784905020203
16370,6548.560867671022
16371,6711.995742962947
16372,6697.111225786075
16373,5790.344483801927
16374,9547.13668143239
16375,7263.301292206368
16377,8036.714503263043
16378,5430.309316057582
16379,11314.400638177665
16380,7584.741026737825
